name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
peterborough,2020-05-19,23.7,12.2,17.6,23.7,12.2,17.6,11.4,68.7,0,0,0,,,,,19.5,263.8,1021.8,59.4,38.6,276.7,23.9,9,,2020-05-19T04:58:14,2020-05-19T20:57:46,0.89,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03462099999,03391099999,E7568,03379099999,03577035046,03560099999,03482099999,03469099999"
peterborough,2020-05-20,26.3,12.5,19.5,26.3,12.5,19.5,11,62.4,0,0,0,,,,,19.4,183.9,1020.5,26.4,29.1,293.7,25.3,8,,2020-05-20T04:56:51,2020-05-20T20:59:14,0.93,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03462099999,E7568,03379099999,03577035046,03560099999,03482099999,03469099999"
peterborough,2020-05-21,23.9,11.3,18.2,23.9,11.3,18.2,9.2,58.2,0,0,0,,,,,21.4,245,1018.4,20.7,36.2,275.3,23.8,8,,2020-05-21T04:55:31,2020-05-21T21:00:42,0.96,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03462099999,E7568,03379099999,03577035046,03560099999,03482099999,03469099999"
peterborough,2020-05-22,20.2,12.5,17,20.2,12.5,17,6.9,52.6,0,0,0,,,,72.4,44.1,228.5,1012.6,55.2,29.9,251,21.8,9,,2020-05-22T04:54:13,2020-05-22T21:02:08,0,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"03462099999,E7568,03379099999,03577035046,D3371,03560099999,03482099999,03469099999"
peterborough,2020-05-23,17.9,9.5,13.7,17.9,6.5,13.3,5.4,59.1,0.037,100,4.17,rain,,,74.2,43.6,241.3,1018.6,43.8,25.2,234.4,20.3,8,,2020-05-23T04:52:58,2020-05-23T21:03:32,0.03,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"03462099999,E7568,03379099999,03577035046,03560099999,03482099999,03469099999"
peterborough,2020-05-24,19.2,11.1,15.1,19.2,11.1,15.1,8.5,65.5,0,0,0,,,,59.4,39.9,270.4,1027.9,56.1,25.1,238.6,20.7,7,,2020-05-24T04:51:45,2020-05-24T21:04:55,0.06,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03462099999,03391099999,E7568,03379099999,03577035046,03560099999,03482099999,03469099999"
peterborough,2020-05-25,23.9,7.8,16.4,23.9,5.8,16.1,6.5,58,0,0,0,,,,,22.2,245.8,1033.5,8.5,27.6,310.5,26.9,8,,2020-05-25T04:50:35,2020-05-25T21:06:16,0.1,Clear,Clear conditions throughout the day.,clear-day,"03462099999,03391099999,E7568,03379099999,03392099999,03577035046,03377099999,03482099999,03469099999"
peterborough,2020-05-26,23,10.8,16.9,23,10.8,16.9,8.2,58.1,0,0,0,,,,,14.8,308.7,1035,51.1,35.7,260.5,22.6,8,,2020-05-26T04:49:27,2020-05-26T21:07:36,0.13,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"03462099999,03391099999,03583035034,E7568,03379099999,03577035046,03482099999,03469099999"
peterborough,2020-05-27,22.3,11.4,17,22.3,11.4,17,10,64.7,0.019,100,4.17,rain,,,,26,10.4,1035.8,55.4,30.1,240.9,20.7,7,,2020-05-27T04:48:22,2020-05-27T21:08:53,0.17,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"03462099999,03391099999,03583035034,E7568,03379099999,03577035046,D3371,03482099999,03469099999"
peterborough,2020-05-28,21.3,8.1,14.9,21.3,6.7,14.7,7,64,0,0,0,,,,,14.9,118.3,1034.4,22.9,23.9,306,26.4,8,,2020-05-28T04:47:20,2020-05-28T21:10:09,0.2,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"03462099999,03391099999,E7568,03379099999,03392099999,03577035046,D3371,03482099999,03469099999"
